[DEBUG] Procedimento 0 carregado: Tempo Médio = 0.200000, Número de Unidades = 2
[DEBUG] Procedimento 1 carregado: Tempo Médio = 0.500000, Número de Unidades = 10
[DEBUG] Procedimento 2 carregado: Tempo Médio = 0.100000, Número de Unidades = 20
[DEBUG] Procedimento 3 carregado: Tempo Médio = 0.050000, Número de Unidades = 3
[DEBUG] Procedimento 4 carregado: Tempo Médio = 0.500000, Número de Unidades = 50
[DEBUG] Procedimento 5 carregado: Tempo Médio = 0.050000, Número de Unidades = 22
[DEBUG] Evento retirado -> ID: 9916317, Tempo: 443201.70, Tempo de espera: -0.00, Estado: 5
[DEBUG] Evento retirado -> ID: 9916320, Tempo: 443201.70, Tempo de espera: -0.00, Estado: 5
[DEBUG] Evento retirado -> ID: 9916321, Tempo: 443201.90, Tempo de espera: 0.20, Estado: 5
[DEBUG] Evento retirado -> ID: 9916322, Tempo: 443201.90, Tempo de espera: 0.20, Estado: 5
[DEBUG] Evento retirado -> ID: 9916326, Tempo: 443202.00, Tempo de espera: -0.00, Estado: 1
[DEBUG] Evento retirado -> ID: 9916328, Tempo: 443202.00, Tempo de espera: -0.00, Estado: 1
[DEBUG] Evento retirado -> ID: 9916336, Tempo: 443202.00, Tempo de espera: 0.00, Estado: 1
[DEBUG] Evento retirado -> ID: 9916323, Tempo: 443202.10, Tempo de espera: 0.40, Estado: 13
[DEBUG] Evento retirado -> ID: 9916326, Tempo: 443202.20, Tempo de espera: -0.00, Estado: 3
[DEBUG] Evento retirado -> ID: 9916328, Tempo: 443202.20, Tempo de espera: -0.00, Estado: 3
[DEBUG] Evento retirado -> ID: 9916329, Tempo: 443202.25, Tempo de espera: 0.60, Estado: 13
[DEBUG] Evento retirado -> ID: 9916336, Tempo: 443202.40, Tempo de espera: 0.20, Estado: 3
[DEBUG] Evento retirado -> ID: 9916310, Tempo: 443202.40, Tempo de espera: -0.00, Estado: 7
[DEBUG] Evento retirado -> ID: 9916326, Tempo: 443202.70, Tempo de espera: -0.00, Estado: 13
[DEBUG] Evento retirado -> ID: 9916328, Tempo: 443202.70, Tempo de espera: -0.00, Estado: 5
[DEBUG] Evento retirado -> ID: 9916336, Tempo: 443202.90, Tempo de espera: 0.20, Estado: 13
[DEBUG] Evento retirado -> ID: 9916320, Tempo: 443202.90, Tempo de espera: -0.00, Estado: 7
